,DS Name,DS Index,Correct,Layer 0 confidence,Layer 1 confidence,Layer 2 confidence,Layer 3 confidence,Layer 4 confidence,Layer 5 confidence,Layer 6 confidence,Layer 7 confidence,Layer 8 confidence,Layer 9 confidence,Layer 10 confidence,Layer 11 confidence,Layer 12 confidence,Layer 13 confidence,Layer 14 confidence,Layer 15 confidence,Layer 16 confidence,Layer 17 confidence,Layer 18 confidence,Layer 19 confidence,Layer 20 confidence,Layer 21 confidence,Layer 22 confidence,Layer 23 confidence,Layer 24 confidence,Layer 25 confidence,Layer 26 confidence,Layer 27 confidence,Layer 28 confidence,Layer 29 confidence,Layer 30 confidence,Layer 31 confidence,Perms Seed
0,ICL-AGNews-Size1000-8Dem.csv,0,1,1.4036156699148705e-06,8.467711450066417e-05,0.00010722184379119426,0.00012142496416345239,5.237861114437692e-05,7.512750016758218e-05,0.0001858260075096041,5.83832552365493e-05,2.761198084044736e-05,1.2689140930888243e-05,5.9827318182215095e-05,8.374342723982409e-05,8.847782737575471e-05,0.0002969350025523454,0.00014028114674147218,0.00021110147645231336,0.0049854423850774765,0.006827784702181816,0.005108813755214214,0.20400023460388184,0.22207878530025482,0.235613614320755,0.2722085416316986,0.16981308162212372,0.25822383165359497,0.26930364966392517,0.3196336627006531,0.3205050230026245,0.6596680879592896,0.3224281370639801,0.029078055173158646,0.35689181089401245,1116696641
1,ICL-AGNews-Size1000-8Dem.csv,1,1,1.2564968301376211e-06,1.292193474000669e-06,2.1224127522145864e-06,3.4025790682790102e-06,1.398154608978075e-06,8.679947995915427e-07,2.6957104637403972e-06,8.258424713858403e-06,4.395501946419245e-06,2.6813252134161303e-06,5.826012511533918e-06,1.827428786782548e-05,7.736669431324117e-06,1.1414691471145488e-05,0.00014727350207976997,0.0011571747018024325,0.009591941721737385,0.08089397102594376,0.2039036601781845,0.1742703765630722,0.16054879128932953,0.21386036276817322,0.2639975845813751,0.26163482666015625,0.3140125274658203,0.4043372571468353,0.510636568069458,0.5075916051864624,0.8675994277000427,0.6326783895492554,0.9112415313720703,0.5171781778335571,1958009163
2,ICL-AGNews-Size1000-8Dem.csv,2,0,8.366649808522197e-07,6.380862032528967e-06,5.640484596369788e-05,7.68771133152768e-06,3.6331452974991407e-06,1.08363010440371e-05,6.838200533820782e-06,8.284880095743574e-06,6.817322628194233e-06,1.0004155228671152e-05,2.8208767616888508e-05,4.702864316641353e-06,3.3426301797589986e-06,3.057360117963981e-06,7.486925824196078e-06,1.1034010640287306e-05,0.0001023728254949674,0.00045740496716462076,0.016731731593608856,0.01259082555770874,0.006038160063326359,0.22903801500797272,0.1159706562757492,0.4761695861816406,0.33727797865867615,0.2883661389350891,0.1464294195175171,0.24050848186016083,0.11283236742019653,0.10452614724636078,0.17688488960266113,0.18309380114078522,2100343443
3,ICL-AGNews-Size1000-8Dem.csv,3,0,9.184911391457717e-07,8.461542893201113e-05,0.0001793292904039845,0.00018980189634021372,0.00010382383334217593,0.00010112941527040675,0.0004089714493602514,0.00014753825962543488,8.97075588000007e-05,5.5846849136287346e-05,0.00010548639693297446,7.196525984909385e-05,5.986488758935593e-05,0.0001886465324787423,8.868757140589878e-05,7.451308192685246e-05,0.0013566764537245035,0.0015742226969450712,0.0013384913327172399,0.0616750493645668,0.12741076946258545,0.03513028845191002,0.05732018128037453,0.020134184509515762,0.025183163583278656,0.08266080170869827,0.0566137433052063,0.16170541942119598,0.15646401047706604,0.01774214580655098,0.004431012086570263,0.13328036665916443,512647137
4,ICL-AGNews-Size1000-8Dem.csv,4,0,9.330451575806364e-07,6.043815574230393e-06,5.9818936279043555e-05,6.849802048236597e-06,3.132321808152483e-06,1.8031647414318286e-05,5.8190489653497934e-06,4.918983449897496e-06,2.872415507226833e-06,6.075097189750522e-06,7.5074467531521805e-06,2.8903020847792504e-06,7.815712592673663e-07,6.189776513565448e-07,1.1591487236728426e-06,9.48524643717974e-07,1.1568047739274334e-05,8.85218832991086e-05,0.0018624572549015284,0.003974286373704672,0.004032664932310581,0.04984648525714874,0.05082454904913902,0.4357946515083313,0.280565470457077,0.19218012690544128,0.06255938112735748,0.1533045619726181,0.07776769250631332,0.07033975422382355,0.0951007679104805,0.1595933735370636,980584816
5,ICL-AGNews-Size1000-8Dem.csv,5,1,2.175647068725084e-06,6.584624770766823e-06,7.468556304957019e-06,3.23659332934767e-05,4.3006853957194835e-05,2.360683720326051e-05,2.548245720390696e-05,3.967460088460939e-06,7.072114385664463e-06,2.5265360818593763e-05,9.102647709369194e-06,1.8710377844399773e-05,1.4505739272863138e-05,3.702335015987046e-05,0.0001124645714298822,0.00018706885748542845,0.000854663026984781,0.001165540423244238,0.003944164142012596,0.21826708316802979,0.16837124526500702,0.17241796851158142,0.16116084158420563,0.2107713222503662,0.09642184525728226,0.15797559916973114,0.3207748532295227,0.11504824459552765,0.04942324385046959,0.03150777146220207,0.08026207983493805,0.27398282289505005,1271252075
6,ICL-AGNews-Size1000-8Dem.csv,6,1,7.783286832818703e-07,5.664797299687052e-06,5.839219011249952e-05,7.222663953143638e-06,4.087996785528958e-06,1.3216003935667686e-05,8.576136679039337e-06,1.0991618182742968e-05,1.0302702321496326e-05,6.230353392311372e-06,1.841148332459852e-05,9.067729479284026e-06,3.253146360293613e-06,5.947649697191082e-06,1.1957448805333115e-05,1.7970831322600134e-05,0.00014574502711184323,0.0005212037358433008,0.007869522087275982,0.017523305490612984,0.01156540121883154,0.23914416134357452,0.2031531184911728,0.5823178887367249,0.5091986656188965,0.21028675138950348,0.04556737467646599,0.14213480055332184,0.07601013779640198,0.06609436124563217,0.08769039064645767,0.25762706995010376,397171825
7,ICL-AGNews-Size1000-8Dem.csv,7,1,1.3135411336406833e-06,1.1538082844708697e-06,2.3850448087614495e-06,3.961528818763327e-06,1.030165776683134e-06,8.980246661849378e-07,2.479546083122841e-06,3.7782599520141957e-06,2.389176643191604e-06,1.6433203882115777e-06,2.88181695395906e-06,6.784116976632504e-06,7.242087576742051e-06,9.801568012335338e-06,7.229707989608869e-05,0.00048227919614873827,0.004662363324314356,0.024800824001431465,0.052872490137815475,0.043618232011795044,0.08700230717658997,0.15850003063678741,0.2056606560945511,0.10067964345216751,0.3601848781108856,0.43723249435424805,0.3941904902458191,0.41709789633750916,0.8454318046569824,0.633080780506134,0.7990584969520569,0.34901148080825806,2822051021
8,ICL-AGNews-Size1000-8Dem.csv,8,1,9.002411616165773e-07,1.22510505207174e-06,6.42664929273451e-07,6.895032811371493e-07,4.883028168478631e-07,6.323277830233565e-07,2.4437738375127083e-06,4.495032499107765e-06,5.503857664734824e-06,3.2296914014295908e-06,5.947414592810674e-06,9.98554787656758e-06,9.989003046939615e-06,2.2903730496182106e-05,0.00010502278746571392,0.00021294690668582916,0.004222072195261717,0.011059070006012917,0.02337866835296154,0.023145176470279694,0.037057407200336456,0.16796237230300903,0.17872197926044464,0.10317296534776688,0.2829722762107849,0.28662270307540894,0.3177724778652191,0.32317736744880676,0.7873463034629822,0.4485567510128021,0.795260488986969,0.3645331561565399,1984069496
9,ICL-AGNews-Size1000-8Dem.csv,9,0,9.259502462555247e-07,8.116563549265265e-05,9.802553540794179e-05,9.559664613334462e-05,3.462310996837914e-05,4.664599691750482e-05,0.00012027510820189491,3.032080530829262e-05,1.1192467354703695e-05,7.733534403087106e-06,9.792537639441434e-06,1.1915722097910475e-05,2.026584479608573e-05,9.606582170818001e-05,4.6822326112305745e-05,4.793459447682835e-05,0.0018430472118780017,0.001799098215997219,0.001296995091252029,0.03177272528409958,0.1099441796541214,0.05167537182569504,0.0915273129940033,0.02811763808131218,0.07413771748542786,0.209517240524292,0.15205447375774384,0.2559341490268707,0.2745368778705597,0.03290792554616928,0.011596761643886566,0.19646188616752625,3402535974
10,ICL-AGNews-Size1000-8Dem.csv,10,1,1.1060838005505502e-06,1.2399701745380298e-06,2.064846285065869e-06,2.7487933493830496e-06,1.2482162219384918e-06,8.632329695501539e-07,4.509100563154789e-06,1.0364733498136047e-05,1.0615824976412114e-05,7.318694770219736e-06,5.398937901190948e-06,1.3341684280021582e-05,6.922675765963504e-06,4.0189665924117435e-06,2.893668533943128e-05,0.00023701602185610682,0.009231877513229847,0.02939998358488083,0.1276085525751114,0.12582968175411224,0.12635162472724915,0.20690752565860748,0.21377600729465485,0.1924348920583725,0.4127117991447449,0.41730794310569763,0.4725304841995239,0.442364901304245,0.8919016718864441,0.6671469807624817,0.8699918985366821,0.4814245402812958,1904666638
11,ICL-AGNews-Size1000-8Dem.csv,11,1,1.1789887821578304e-06,1.2218932852192665e-06,2.1499536160263233e-06,3.1362233130494133e-06,1.5662803889426868e-06,1.1146514680149266e-06,3.837430085695814e-06,1.7141213902505115e-05,1.4857704627502244e-05,7.986997843545396e-06,4.69277210868313e-06,1.0564871445239987e-05,8.167046871676575e-06,7.407713837892516e-06,3.7972076825099066e-05,0.0003024534380529076,0.004486445337533951,0.0149003267288208,0.060375865548849106,0.06817054003477097,0.06948165595531464,0.21126672625541687,0.21589875221252441,0.18269570171833038,0.2965635061264038,0.3297317922115326,0.4341181218624115,0.3777967393398285,0.8569314479827881,0.5997361540794373,0.8605403900146484,0.4255370795726776,933379351
12,ICL-AGNews-Size1000-8Dem.csv,12,1,2.016843382079969e-06,6.25859274805407e-06,5.386495104175992e-06,2.571872028056532e-05,3.893607572535984e-05,3.4170527214882895e-05,3.3958523999899626e-05,1.2631320714717731e-05,2.542001129768323e-05,3.837732947431505e-05,1.4959626241761725e-05,2.2027028535376303e-05,1.865766716946382e-05,5.0968988944077864e-05,0.00012263032840564847,0.00012900943693239242,0.0008841138915158808,0.0017375361640006304,0.004824597854167223,0.1279284805059433,0.15944533050060272,0.09349837899208069,0.09488297998905182,0.22517535090446472,0.11028911173343658,0.1921563595533371,0.23651820421218872,0.09110946208238602,0.04362057149410248,0.019913839176297188,0.05660437420010567,0.3763689696788788,191166433
13,ICL-AGNews-Size1000-8Dem.csv,13,1,2.085985215671826e-06,5.887342013011221e-06,4.043286480737152e-06,5.489885552378837e-06,1.0433931493025739e-05,1.3799161934002768e-05,2.2365142285707407e-05,1.6624569980194792e-05,9.378467439091764e-06,0.00010394425771664828,3.796225428231992e-05,3.751763142645359e-05,2.3348502509179525e-05,2.2024361896910705e-05,0.00011595051910262555,0.0002449804451316595,0.0006929246592335403,0.0020110132172703743,0.003890020539984107,0.14091171324253082,0.1877710372209549,0.16369280219078064,0.05746464431285858,0.044531434774398804,0.021613994613289833,0.06077674403786659,0.14052008092403412,0.029826398938894272,0.03148110210895538,0.01986774243414402,0.05081764608621597,0.16690348088741302,4116771221
14,ICL-AGNews-Size1000-8Dem.csv,14,1,1.1735303360183025e-06,1.1239221748837736e-06,2.383708761044545e-06,3.6791655020351755e-06,1.4774477676837705e-06,1.2283423984627007e-06,3.3031519706128165e-06,5.953133495495422e-06,4.72824558528373e-06,3.037252554349834e-06,3.0592466373491334e-06,8.72108375915559e-06,6.7141054387320764e-06,6.871979167044628e-06,8.004836126929149e-05,0.0003076395660173148,0.009292191825807095,0.13957074284553528,0.286207377910614,0.22729812562465668,0.27952441573143005,0.15347158908843994,0.23048560321331024,0.2413150668144226,0.3756624758243561,0.4739646315574646,0.5611744523048401,0.5796099305152893,0.8881911039352417,0.6022424697875977,0.904770016670227,0.5868351459503174,2924501842
15,ICL-AGNews-Size1000-8Dem.csv,15,0,1.427685901944642e-06,0.00011298924073344097,0.00020830679568462074,0.0002559164713602513,8.519927359884605e-05,8.662915206514299e-05,0.00036320663639344275,8.124036685330793e-05,3.933458719984628e-05,3.334672874188982e-05,7.085459947120398e-05,5.561708167078905e-05,3.979975008405745e-05,0.00010265000310027972,7.052282307995483e-05,6.285084964474663e-05,0.0010007586097344756,0.0010454913135617971,0.0006291772006079555,0.01934242993593216,0.07801807671785355,0.014804345555603504,0.04239581897854805,0.010233202017843723,0.054587770253419876,0.2242916077375412,0.14329296350479126,0.37507373094558716,0.40518179535865784,0.04651448130607605,0.014529676176607609,0.21749860048294067,2670963845
16,ICL-AGNews-Size1000-8Dem.csv,16,1,1.7940884617928532e-06,1.2189834706077818e-06,2.6255925149598625e-06,3.69171812053537e-06,1.0571562825134606e-06,8.908251629691222e-07,9.030725777847692e-06,2.3393296942231245e-05,2.498915455362294e-05,8.108283509500325e-06,8.515165973221883e-06,1.668906770646572e-05,2.2248101231525652e-05,9.930071428243537e-06,9.97502647805959e-05,0.000657714728731662,0.007927121594548225,0.11404772102832794,0.3181789815425873,0.19488289952278137,0.28034815192222595,0.06246001273393631,0.11031227558851242,0.11736196279525757,0.1626054346561432,0.3390728533267975,0.44660675525665283,0.5363017916679382,0.8959685564041138,0.7086796760559082,0.9512860774993896,0.6915696859359741,2220138751
17,ICL-AGNews-Size1000-8Dem.csv,17,0,1.265863147636992e-06,9.053570829564705e-05,0.00010451063280925155,0.00010686249879654497,4.1086306737270206e-05,6.226054392755032e-05,0.0001740832085488364,4.234236621414311e-05,1.962679198186379e-05,1.038356640492566e-05,2.363565181440208e-05,3.789967013290152e-05,6.530503742396832e-05,0.00020421692170202732,7.517094491049647e-05,8.874232298694551e-05,0.001411863719113171,0.0030257985927164555,0.002287269104272127,0.17184333503246307,0.2047058343887329,0.1835821270942688,0.244196817278862,0.1332591027021408,0.23626385629177094,0.2748737335205078,0.30616897344589233,0.3125239312648773,0.6017929315567017,0.14016304910182953,0.013184316456317902,0.2601780295372009,3874589768
18,ICL-AGNews-Size1000-8Dem.csv,18,1,3.124517206742894e-06,1.3737738981944858e-06,2.587764811323723e-06,4.2167812353000045e-06,9.575181820764556e-07,5.48974867342622e-07,5.499009148479672e-06,1.035807599691907e-05,8.508844985044561e-06,4.367491783341393e-06,4.627944235835457e-06,2.0569927073665895e-05,2.9250581064843573e-05,1.5944704500725493e-05,0.0002117398107657209,0.001219790312461555,0.008742056787014008,0.07006271928548813,0.11809436976909637,0.08542683720588684,0.14477446675300598,0.1748782992362976,0.2563958764076233,0.2724989056587219,0.47171369194984436,0.5215169787406921,0.6182103157043457,0.5868046283721924,0.9257733225822449,0.748864471912384,0.8859639763832092,0.5093060731887817,2848228164
19,ICL-AGNews-Size1000-8Dem.csv,19,1,1.5457360404980136e-06,0.00010226507583865896,0.00013438363384921104,0.00013369348016567528,4.7684283345006406e-05,5.6604370911372826e-05,0.00011956506932619959,3.9203852793434635e-05,2.4526158085791394e-05,1.6015626897569746e-05,2.4631357518956065e-05,1.196783432533266e-05,1.857301867858041e-05,5.771545693278313e-05,5.425139534054324e-05,0.00012364255962893367,0.002186509780585766,0.0022597643546760082,0.0014212835812941194,0.12197171151638031,0.18534275889396667,0.2082839459180832,0.23154117166996002,0.15408596396446228,0.1887650191783905,0.19799025356769562,0.22328481078147888,0.2177930474281311,0.5514982342720032,0.16508051753044128,0.02256084233522415,0.31681370735168457,44628418
20,ICL-AGNews-Size1000-8Dem.csv,20,0,1.3406061043497175e-06,7.14217185304733e-06,5.990644058329053e-05,7.680943781451788e-06,3.222973418814945e-06,9.391425010107923e-06,5.124325525684981e-06,1.0512780136195943e-05,9.99518670141697e-06,1.4351835488923825e-05,2.245418909296859e-05,2.0234287148923613e-05,1.2726970453513786e-05,1.6077738109743223e-05,1.4250234016799368e-05,1.4417315469472669e-05,2.3039227016852237e-05,1.2598708963196259e-05,0.00012410087219905108,0.0005418193177320063,0.0005014848429709673,0.010051126591861248,0.0037674091290682554,0.09489931166172028,0.024796634912490845,0.01835605688393116,0.021546203643083572,0.020017510280013084,0.019482014700770378,0.01571458950638771,0.015449549071490765,0.04823562130331993,1086174833
21,ICL-AGNews-Size1000-8Dem.csv,21,1,2.714506763368263e-06,8.661358151584864e-06,8.47531009640079e-06,3.7958881875965744e-05,3.693045800901018e-05,3.3914544474100694e-05,9.544461136101745e-06,1.1001710618074867e-06,3.6453964185056975e-06,1.4250550520955585e-05,7.635521797055844e-06,1.0582253707980271e-05,7.5595035013975576e-06,1.9977353076683357e-05,8.01758942543529e-05,0.0002222843177150935,0.000685929786413908,0.0009130679536610842,0.0025000269524753094,0.04186718910932541,0.039266400039196014,0.11799760907888412,0.12065594643354416,0.08087676018476486,0.053339894860982895,0.07564713805913925,0.24200838804244995,0.0855710357427597,0.09482976794242859,0.08400475233793259,0.10572873055934906,0.27209851145744324,2435923683
22,ICL-AGNews-Size1000-8Dem.csv,22,0,1.4604228226744453e-06,9.327497537015006e-05,0.0001713876990834251,0.00018532699323259294,6.030715667293407e-05,0.00010456865857122466,0.00035845887032337487,7.50742110540159e-05,2.7385725843487307e-05,1.8342174371355213e-05,2.3821734430384822e-05,3.0950508516980335e-05,3.1948813557391986e-05,0.0001391828409396112,8.933484059525654e-05,7.978531357366592e-05,0.0015290119918063283,0.002307726303115487,0.0018800783436745405,0.08062305301427841,0.16678465902805328,0.1065899133682251,0.14247721433639526,0.039493001997470856,0.17679007351398468,0.2521193325519562,0.2652286887168884,0.28182896971702576,0.610612154006958,0.08173276484012604,0.01135831419378519,0.25597620010375977,3455031564
23,ICL-AGNews-Size1000-8Dem.csv,23,1,3.0957612580095883e-06,4.797358087671455e-06,4.425947736308444e-06,1.8729708244791254e-05,1.9721652279258706e-05,1.0798567927849945e-05,1.2063678695994895e-05,2.0415861854417017e-06,5.208391939959256e-06,1.766417335602455e-05,7.3719106694625225e-06,4.999376869818661e-06,1.8882047925217194e-06,1.1331355381116737e-05,5.09947603859473e-05,0.0002529937482904643,0.001464274013414979,0.0011466728756204247,0.002525082789361477,0.16037148237228394,0.08577066659927368,0.1334093064069748,0.05785376578569412,0.05573812127113342,0.024330435320734978,0.11694425344467163,0.2619191110134125,0.09354804456233978,0.08545863628387451,0.06788967549800873,0.12087253481149673,0.3123706579208374,1614698074
24,ICL-AGNews-Size1000-8Dem.csv,24,1,1.7104651988120168e-06,8.059086394496262e-05,0.00018745700072031468,0.00024354517518077046,8.819853246677667e-05,0.00013059363118372858,0.00040334046934731305,0.00016249097825493664,4.762382013723254e-05,2.4893972295103595e-05,3.395368185010739e-05,2.656256765476428e-05,1.5215096937026829e-05,7.472118886653334e-05,3.542102422215976e-05,7.387946970993653e-05,0.0017799766501411796,0.002682322636246681,0.002526158932596445,0.11279097199440002,0.16533133387565613,0.16607894003391266,0.22205331921577454,0.1083245575428009,0.18033702671527863,0.21578866243362427,0.23682476580142975,0.275419145822525,0.5794298648834229,0.17670240998268127,0.0186806321144104,0.3491007685661316,1247903952
25,ICL-AGNews-Size1000-8Dem.csv,25,1,2.8789850148314144e-06,6.049475359759526e-06,7.038766398181906e-06,3.343744174344465e-05,3.520934842526913e-05,3.229761932743713e-05,2.4342927645193413e-05,3.5754799228016054e-06,8.7449943748652e-06,1.891266947495751e-05,1.0627964002196677e-05,1.1092771273979452e-05,8.560761671105865e-06,3.506711800582707e-05,0.00020639036665670574,0.0003472941752988845,0.0021615754812955856,0.0033295343164354563,0.008442191407084465,0.19438903033733368,0.2752050757408142,0.3396393656730652,0.26073282957077026,0.2311089187860489,0.19651588797569275,0.32253366708755493,0.3663177192211151,0.1529773473739624,0.15294846892356873,0.08820830285549164,0.12784650921821594,0.4215931296348572,507489855
26,ICL-AGNews-Size1000-8Dem.csv,26,1,8.426631552538311e-07,5.8994592109229416e-06,5.490720650414005e-05,8.449944289168343e-06,5.236414381215582e-06,8.434472874796484e-06,7.620290489285253e-06,9.979947208194062e-06,9.870556823443621e-06,8.93243577593239e-06,9.802650311030447e-06,1.005520152830286e-05,1.8600677549329703e-06,3.089911388087785e-06,1.032712771120714e-05,9.833768672251608e-06,0.0001534710609121248,0.0007823978085070848,0.02570844069123268,0.04573823884129524,0.02616383135318756,0.5896730422973633,0.49788326025009155,0.7095381617546082,0.6713030934333801,0.571759045124054,0.2775501608848572,0.43525680899620056,0.23295177519321442,0.23864629864692688,0.39216312766075134,0.2871013283729553,2715328698
