,DS Name,DS Index,Correct,Layer 0 confidence,Layer 1 confidence,Layer 2 confidence,Layer 3 confidence,Layer 4 confidence,Layer 5 confidence,Layer 6 confidence,Layer 7 confidence,Layer 8 confidence,Layer 9 confidence,Layer 10 confidence,Layer 11 confidence,Layer 12 confidence,Layer 13 confidence,Layer 14 confidence,Layer 15 confidence,Layer 16 confidence,Layer 17 confidence,Layer 18 confidence,Layer 19 confidence,Layer 20 confidence,Layer 21 confidence,Layer 22 confidence,Layer 23 confidence,Layer 24 confidence,Layer 25 confidence,Layer 26 confidence,Layer 27 confidence,Layer 28 confidence,Layer 29 confidence,Layer 30 confidence,Layer 31 confidence,Perms Seed
936,ICL-AGNews-Size1000-8Dem.csv,936,1,9.546511137159541e-07,0.00011008693400071934,0.00013687863247469068,0.0001037326583173126,4.768650615005754e-05,4.608258677762933e-05,6.505916826426983e-05,0.00011572625226108357,0.00038830452831462026,0.001157374121248722,0.000850916316267103,0.00044832000276073813,0.00026800119667313993,0.00029180635465309024,0.0007633242639712989,0.0014037650544196367,0.02621915005147457,0.013638809323310852,0.03655533492565155,0.32682520151138306,0.22109012305736542,0.14489802718162537,0.18546554446220398,0.14838539063930511,0.16178719699382782,0.29252132773399353,0.3382772207260132,0.372044175863266,0.6781980991363525,0.5949376821517944,0.24425652623176575,0.7668334245681763,2315490481
937,ICL-AGNews-Size1000-8Dem.csv,937,1,1.3975137562738382e-06,2.251305431855144e-06,1.5511694755332428e-06,2.4979601676022867e-06,3.984715476690326e-06,9.87456814982579e-07,6.19408410784672e-06,8.770424028625712e-05,0.0004867751558776945,0.0001615910732652992,0.00013201312685851008,0.00019585361587814987,0.0007332033710554242,0.0003220813814550638,0.0013030102709308267,0.0007688429323025048,0.006535661406815052,0.08933256566524506,0.329129695892334,0.10323958843946457,0.11510561406612396,0.0614621601998806,0.13182000815868378,0.08228050917387009,0.16331961750984192,0.27895715832710266,0.334048330783844,0.3841477632522583,0.9598016738891602,0.9257771968841553,0.9569501876831055,0.8453233242034912,884687524
938,ICL-AGNews-Size1000-8Dem.csv,938,1,1.4883647736496641e-06,0.00011676012945827097,0.00020688197400886565,0.00019466792582534254,8.314398291986436e-05,8.804143726592883e-05,0.0001475123717682436,0.00010670352639863268,0.00012738091754727066,0.0005954449879936874,0.0009301173849962652,0.001039125956594944,0.0006140494951978326,0.00037203155807219446,0.0006058148574084044,0.0008732259157113731,0.04198271408677101,0.016512779518961906,0.02554544247686863,0.2666240334510803,0.2442130148410797,0.23511941730976105,0.30053797364234924,0.16076722741127014,0.31482893228530884,0.3423004746437073,0.42839792370796204,0.48698335886001587,0.877547562122345,0.880162239074707,0.5022391676902771,0.8832208514213562,3706188220
939,ICL-AGNews-Size1000-8Dem.csv,939,1,1.4688660030515166e-06,0.00012909245560877025,0.00022213479678612202,0.00020907828002236784,9.180226334137842e-05,6.080196544644423e-05,4.5544529712060466e-05,8.823748066788539e-05,0.00021976987773086876,0.0004766743222717196,0.0004161830001976341,0.0005640194867737591,0.0003977633314207196,0.0005096028908155859,0.0010471163550391793,0.003309411695227027,0.06370978057384491,0.014490881003439426,0.02420642599463463,0.22063766419887543,0.14864906668663025,0.10184190422296524,0.14485760033130646,0.09605596959590912,0.1435415893793106,0.2160636931657791,0.2953183650970459,0.35772013664245605,0.6865856051445007,0.5236734747886658,0.12008216232061386,0.7210901975631714,827177669
940,ICL-AGNews-Size1000-8Dem.csv,940,1,5.71967575524468e-07,4.250292931828881e-06,8.142936712829396e-05,9.613784641260281e-06,3.0276710276666563e-06,2.3720429453533143e-05,2.6017693016910926e-05,6.77765638101846e-05,1.9882127162418328e-05,1.3044043043919373e-05,7.76976412453223e-06,3.0961167794885114e-05,0.00015648937551304698,0.0001163347260444425,0.0001660743000684306,0.000287577451672405,0.00830106995999813,0.015616540797054768,0.22220930457115173,0.47776558995246887,0.45528584718704224,0.6710701584815979,0.5410907864570618,0.6098402142524719,0.5821728706359863,0.6605719327926636,0.6416910886764526,0.6429193615913391,0.9528311491012573,0.9453263878822327,0.961800217628479,0.9486662745475769,4101801420
941,ICL-AGNews-Size1000-8Dem.csv,941,1,8.841091698741366e-07,9.377789683640003e-05,0.00022797654673922807,0.0002607617061585188,9.619596676202491e-05,0.00012946358765475452,0.00015570869436487556,0.00012484139006119221,0.0001959877845365554,0.000636597047559917,0.0013967260019853711,0.002017149468883872,0.00033035752130672336,0.00039658983587287366,0.001619756338186562,0.0007618854288011789,0.021210048347711563,0.005042129196226597,0.006051010452210903,0.4275161921977997,0.4233962595462799,0.3730967342853546,0.46689051389694214,0.33746448159217834,0.4192000925540924,0.48240309953689575,0.5198097229003906,0.5641907453536987,0.9042122960090637,0.896934449672699,0.5293309092521667,0.8975075483322144,3934660044
942,ICL-AGNews-Size1000-8Dem.csv,942,1,1.5689566907894914e-06,1.891102783702081e-06,2.1360692699090578e-06,3.660908532765461e-06,3.2897435175982537e-06,1.2579437225213042e-06,5.771534688392421e-06,8.691284165252e-05,0.00031673634657636285,9.5612951554358e-05,0.00016524738748557866,0.00013657617091666907,0.000515462423209101,0.00026685683405958116,0.00015251875447575003,0.00011431727762101218,0.0006763834971934557,0.003393628168851137,0.008602124638855457,0.000979570671916008,0.00027941257576458156,0.03234181925654411,0.05364608392119408,0.009697219356894493,0.04055148363113403,0.07657559961080551,0.15433718264102936,0.21490713953971863,0.8002210855484009,0.6828814148902893,0.7908366322517395,0.513455867767334,2541533066
943,ICL-AGNews-Size1000-8Dem.csv,943,1,1.394106334373646e-06,1.72275042586989e-06,8.902570129976084e-07,1.1481004094093805e-06,1.0361393378843786e-06,8.038433065848949e-07,4.254484792909352e-06,3.250814916100353e-05,8.551877544960007e-05,5.233337287791073e-05,3.807927350862883e-05,7.957281923154369e-05,0.00035553425550460815,0.0005227643414400518,0.000902902043890208,0.0010867048986256123,0.019395852461457253,0.17859956622123718,0.5012803673744202,0.16607767343521118,0.2329709380865097,0.04086253419518471,0.07741009443998337,0.0852840393781662,0.11568734049797058,0.23402683436870575,0.27585622668266296,0.4302113354206085,0.9593784213066101,0.912568986415863,0.9943630695343018,0.9822931885719299,589335695
944,ICL-AGNews-Size1000-8Dem.csv,944,1,1.1960461279159063e-06,1.5915343283268157e-06,1.761765588526032e-06,3.132342499156948e-06,3.410949375393102e-06,1.5513456901317113e-06,5.7784750424616504e-06,0.00016371055971831083,0.00037013296969234943,0.00023039417283143848,0.00019281466666143388,8.611610974185169e-05,0.00038006019894964993,0.00026022919337265193,0.0006352353957481682,0.0013426380464807153,0.009956994093954563,0.05029378458857536,0.18800443410873413,0.0533374585211277,0.14587363600730896,0.01577741838991642,0.033750925213098526,0.05032297596335411,0.0613517127931118,0.12647466361522675,0.16787180304527283,0.3187633156776428,0.8937670588493347,0.8362133502960205,0.9564328789710999,0.866404116153717,2201116812
945,ICL-AGNews-Size1000-8Dem.csv,945,0,8.960616924014175e-07,8.210055239032954e-05,0.00016295247769448906,0.00016913432045839727,6.653462332906201e-05,5.040609903517179e-05,6.893780664540827e-05,7.712272054050118e-05,0.00011219357838854194,0.0002821194939315319,0.0004580458626151085,0.0008201827295124531,0.0004489431157708168,0.000533060752786696,0.0004334923578426242,0.001251000096090138,0.02344348467886448,0.002137533389031887,0.0019449213286861777,0.14534419775009155,0.17881369590759277,0.028903836384415627,0.048156630247831345,0.013260727748274803,0.04045144468545914,0.24651528894901276,0.19105325639247894,0.4270312190055847,0.518680214881897,0.3963453471660614,0.06583115458488464,0.36054322123527527,811180221
